review_id	review_text	review_author	review_url	review_domain	review_date	category	is_fake
review_13285	"PSOL volta a pedir impeachment de Crivella  

o psol entrar manhã hoje pedir impeachment o prefeito rir marcelo crivella republicano o documentar focar o supor qg propinar prefeitura carioca semana passar crivella alvo buscar e apreensão âmbito investigação o desembargador autorizar o operação quase subordinar homem operador esquema o empresário rafael alves o pedir entregar vereador legendar o o presidente câmara municipal jorge felippe dem o crivella desviar verba público o o supostamente participar esquema e cometer improbidade administrativo e crime responsabilidade investigação mostrar o prefeito trocar quase mensagem rafael alves cargo gestão o empresário atuaria facilitar contrato empresar pagamento propinar e forte influência o mandatário negar acusação rafael alves alvo buscar março d ano crivella ligar o operação cursar atender o telefonar haver esconder pilho roupar o delegar cumprir o mandar s véspera eleição crivella conseguir barrar outro pedir impeachment escopo o escândalo guardião revelar tv globo servidor município pago plantão portar hospital e impedir o população denunciar mau condição saudar entrevisto emissora televisão"	Caio Sartori	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/09/15/psol-volta-a-pedir-impeachment-de-crivella.htm	uol.com.br	15/09/2020	política	-1
review_18584	"Esse cachorrinho é o guia de viagens virtuais mais fofo que você vai ter  

conhecer rasta pastor suíço branco requisitar o guiar turístico viagem virtual durante o pandemia coronavírus instagram o perfil cachorro seguidor levar o pessoal quarentenar casar conhecer bonito suíço foto e vídeo e claro contar o companhia aventureiro pato publicação compartilhar am king rasta abr s 10:47 pdt pefluencer viagem apresentar rasta mostrar cenário paradisíaco norte europa direito o montanha lago e trilhar visual deslumbrante"		https://www.uol.com.br/nossa/noticias/redacao/2020/04/29/esse-cachorrinho-e-o-o-guia-de-viagens-digital-mais-fofo-que-voce-vai-ter.htm	uol.com.br	29/04/2020	saúde	-1
review_00126	"Grupo de senadores vai ao STF contra reeleição de Maia e Alcolumbre  

senador protocolou hoje petição stf supremo tribunal federal atuais presidente câmara e senado rodrigar maio dem-rj e davi alcolumbre dem-ap respectivamente concorrer reeleição eleição interno congresso previsto fevereiro o petição registrar ação movido ptb o questionar supremo base constituição o possibilidade reeleição imediato e subsequente mesa câmara e senado o objetivo pessoa perpetuar indefinido decisão supremo o casar afetar o possibilidade reeleição maio e alcolumbre cogitar viabilizar reeleição bastidor o constituição o reeleição imediato e subsequente o o cargo o documentar assinar seguinte senador"	Luciana Amaral	https://noticias.uol.com.br/politica/ultimas-noticias/2020/08/31/grupo-de-senadores-vai-ao-stf-contra-reeleicao-de-maia-e-alcolumbre.htm	uol.com.br	31/08/2020	política	-1
review_03477	"Não existe consulta pública sobre venda do Aquífero Guarani  

enganoso o postagem circular rede social o suposto consulto público senado federal permitir o vender aquífero guarani manancial água doce abranger território brasil uruguai argentino e paraguai o post detectar crowdtangle ferramenta monitoramento rede social referência político privatização equipar econômica governar jair bolsonaro o postagem página facebook bolsonaro e o ministrar economia paulo guedes iriar parar vender o país inteirar"		https://noticias.uol.com.br/comprova/ultimas-noticias/2019/07/20/nao-existe-consulta-publica-sobre-venda-do-aquifero-guarani.htm	uol.com.br	20/07/2019	brasil	1
review_10915	"Justiça manda redes sociais retirarem do ar postagens sobre menina grávida  

o justiçar espírito santo determinar twitter facebook e youtube google brasil retirar ar horar publicação conter informação o menino capixaba ano idade engravidar estuprar o decisão liminar tomar ação civil público protocolada defensoria público espírito santo indicar link considerar colocar riscar o menino e família ... ler íntegro folhar"		https://noticias.uol.com.br/colunas/reinaldo-azevedo/2020/08/17/justica-manda-que-redes-sociais-retirem-do-ar-postagem-sobre-menina-gravida.htm	uol.com.br	17/08/2020	política	-1
review_10646	"Drama na Petrobras ""não é bom sinal"" pro Brasil, diz agência internacional  

o trocar indicar presidente jair bolsonaro comandar petrobras presságio o economia américa latino o agência classificação risco fitch hoje o movimentar representar impactar imediato noto crédito sinal o codiretora americas sovereigns fitch shelly shetty durante webcast mostrar o brasil propenso o passar frente e trás o real o ibovespa e título brasileiro despencar segunda-feira bolsonaro anunciar noite sexta-feira o indicação general joaquim silvar e luna o vago roberto castello petrobras atrito o atual ceo relacionar o preço combustível"		https://economia.uol.com.br/noticias/reuters/2021/02/25/drama-na-petrobras-nao-e-um-bom-sinal-para-o-brasil-diz-fitch.htm	uol.com.br	25/02/2021	política	-1
review_11863	"Bem Estar #64: mutações do coronavírus e o caso dos visons
Para falar sobre as mutações do coronavírus e a contaminação dos humanos pelos animais, o Bem Estar conversa com dois virologistas: Ester Sabino, imunologista, pesquisadora e professora da Faculdade de Medicina e do Instituto de Medicina Tropical da USP, e com Fernando Spilki, presidente da Sociedade Brasileira de Virologia e coordenador da Rede Corona-ômica, uma iniciativa da Rede Vírus do Ministério da Ciência e Tecnologia.
Você pode ouvir o Bem Estar no G1, no Spotify, no Castbox, no Google Podcasts, no Apple Podcasts, no Deezer ou no aplicativo de sua preferência.  O governo da Dinamarca anunciou na última semana que iria sacrificar 17 milhões de visons. O motivo? Foi identificada neles uma mutação do novo coronavírus. O país não foi o único que identificou casos de Covid-19 nos animais. Holanda, Espanha, Suécia, Itália e Estados Unidos também já relataram casos em criações de visons, tão cobiçados no mercado de peles. Pressionado por parlamentares, o governo dinamarquês suspendeu o sacrifício dos animais, mas a vigilância continua.  Para falar sobre as mutações do coronavírus e a contaminação dos humanos pelos animais, o Bem Estar conversa com dois virologistas: Ester Sabino, imunologista, pesquisadora e professora da Faculdade de Medicina e do Instituto de Medicina Tropical da USP, e com Fernando Spilki, presidente da Sociedade Brasileira de Virologia e coordenador da Rede Corona-ômica, uma iniciativa da Rede Vírus do Ministério da Ciência e Tecnologia.  Um podcast é como se fosse um programa de rádio, mas não é: em vez de ter uma hora certa para ir ao ar, pode ser ouvido quando e onde a gente quiser. E em vez de sintonizar numa estação de rádio, a gente acha na internet. De graça."	G1	https://g1.globo.com/bemestar/podcast/noticia/2020/11/11/bem-estar-64-mutacoes-do-coronavirus-e-o-caso-dos-visons.ghtml	globo.com	11/11/2020	saúde	-1
review_09190	"Carlos Bolsonaro pagou imóvel de R$ 150 mil com dinheiro vivo, diz jornal  

o vereador carlos bolsonaro republicanos-rj comprar apartamento r$ dinheiro ano idade o informação divulgar hoje jornal o s. paulo o publicação o escriturar oficializar o comprar o imóvel ficar ruir itacuruçá tijuca pagar moeda país contar e achar certo o apartamento acordar o jornal pertencer o o parlamentar declarar o imóvel valer r$ o jornal destacar o prático crime indício suposto lavagem dinheiro o deixar rastro financeiro"	Do UOL, em São Paulo	https://noticias.uol.com.br/politica/ultimas-noticias/2020/09/23/carlos-bolsonaro-pagou-imovel-de-r-150-mil-com-dinheiro-vivo-diz-jornal.htm	uol.com.br	23/09/2020	política	-1
review_10145	"Mourão anuncia postos avançados de atendimento na Amazônia contra covid-19  

o nacional amazônia legal decidir concentrar ações combater o o desmatamento e s queimar região e enfrentamento coronavírus hoje o órgão presidir vice-presidente hamilton mourão realizar reunião formal governar jair bolsonaro mourão anunciar o pretensão instalar posto avançar o o longo fronteiro brasil país impedir o entrar pessoa infectar covid-19 território nacional bolsonaro assinar decreto fechar o país estrangeiro país fronteiro o brasil postar amapá e guiana francês amazona colômbio e peru roraima guiana e venezuela acre peru e bolívia e rondônia e bolívia monitoramento buscar e impedir o ingressar pessoa vir vizinho fronteiriço enfermidade mourão interior amazônia o vice-presidente o preocupação fato o população isolamento social conformar orientação ministério saudar o presidente jair bolsonaro criticar o confinamento social durante o pandemia covid-19"	Daniel Weterman	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/03/25/mourao-anuncia-postos-avancados-de-atendimento-na-amazonia-contra-covid-19.htm	uol.com.br	25/03/2020	saúde	-1
review_03556	"Lira com um pé na Presidência da Câmara: esperem o pior e estarão certos  

evento sensacional quase milagre — evento causar — o vitória o balear rossi mdb-sp disputar presidência câmara arthur lira progressistas-al o fino flor centrão — e flor cheirar — vir situação confortável o decisão dem d domingo retirar postulação emedebista o resultar consolidar jair bolsonaro obter o vitória refém luxar o governar abrir o malo dinheiro e indicar conseguir comprar voto necessário eleger o preferir bolsonaro achar parecer o presidente eleito verdugo centrão tonitruar jamais ceder o capricho o negociação desavergonhar notícia redemocratização — ditadura decisão passar crivo nefasto o vício mandar concorrer o vício corromper o corrosão caráter prevalência o dinheiro melhor piorar ..."		https://noticias.uol.com.br/colunas/reinaldo-azevedo/2021/02/01/lira-com-um-pe-na-presidencia-da-camara-esperem-o-pior-e-estarao-certos.htm	uol.com.br	01/02/2021	política	-1
review_04340	"UFRJ lança site com informações sobre prevenção e riscos do coronavírus
Plataforma conta com orientações à população. Reitora da instituição destaca que é importante observar as orientações do Ministério da Saúde e dos especialistas.
o universidade federal rir janeiro ufrj lançar manhã d quarta-feira site o público informar prevenção e risco coronavírus o plataforma contar orientação população recomendação notícia e material informativo acordar diretrizes trabalhar ufrj o doença o trabalhar interdisciplinar contar pesquisador saudar desenvolver ações orientação diagnóstico e tratamento caso doença acordar o reitor ufrj denise carvalho médico importante atentar s orientação ministério saudar e academiar n aumentar o caso coronavírus importante especialista falir o assunto e universidade federal rir janeiro haver especialista epidemiologia infectologia e achar fundamental o gente posicionar orientar o população e mudar hábito afirmar o reitor"	G1 Rio	https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/11/ufrj-lanca-site-com-informacoes-sobre-prevencao-e-riscos-do-coronavirus.ghtml	globo.com	11/03/2020	ciência	-1
review_10909	"CoronaVac deve ter eficácia similar em adultos e idosos, diz diretor  

A CoronaVac, vacina contra Covid-19 do laboratório chinês Sinovac que está sendo testada e envasada no Brasil pelo Instituto Butantan, deve ter uma eficácia parecida na prevenção da doença em adultos de 18 a 59 anos e em idosos com mais de 60, disse à Reuters nesta terça-feira o diretor médico de pesquisa clínica do Butantan, Ricardo Palacios. Ele explicou que em breve serão publicados em uma revista científica os dados dos estudos realizados na China de Fase 1 e 2 —que apuram a segurança e a resposta imune gerada pela vacina— com voluntários idosos. Segundo Palacios, os resultados foram similares aos apurados em adultos entre 18 e 59 anos no mesmo estágio dos testes, que mostraram que 97% dos voluntários apresentaram resposta imune. ""Isso permite prever, ou digamos que podemos inferir a partir disso, que a idade não é um fator tão relevante em relação à imunogenicidade e não deveria ser também em relação à eficácia. É isso que parece sugerir esse dado"", afirmou."		https://www.uol.com.br/vivabem/reuters/2020/12/29/coronavac-deve-ter-eficacia-similar-em-adultos-e-idosos-diz-diretor.htm	uol.com.br	29/12/2020	saúde	-1
review_07202	"Mensagens no WhatsApp serão pagas a partir de sábado de manhã #boato 

Boato – A partir de sábado de manhã, as mensagens (correspondências) do WhatsApp serão pagas. Para evitar a cobrança, você terá que enviar uma mensagem para 30 pessoas e verá um logotipo azul.
sábado manhã o correspondência whatsapp pago trintar endereço whatsapp envie-lhes mensagem d considerar usuário comum whatsapp e logotipo círculo azul mensagem e chamar permanecer gratuito medir discutir hoje administração whatsapp ​​canal francês tf1 tf1 haver informação financeiro estimar 1,5 dólar mensagem quebrar dólar enviar mensagem trintar pessoa o whatsapp e enviar trintar pessoa haver iluminação azul e casar o o whatsapp trocar dinheiro"	Edgard Matsuki	https://www.boatos.org/tecnologia/mensagens-whatsapp-pagas-partir-sabado-manha.html	boatos.org	04/01/2020	entretenimento	1
